#---------------------------------------------------------------------------
# Arc distance
#---------------------------------------------------------------------------
# Automatically generated by John Fontecha on 01 March 2015 01:44:15 GMT
# Instance source file: 'Zona2'
#---------------------------------------------------------------------------
# Centro de Optimización y Probabilidad Aplicada (COPA).
# e-mail: copa@uniandes.edu.co
# url:    http://copa.uniandes.edu.co
#---------------------------------------------------------------------------
# CSV format: ini node, end node,distance
# Note: product ID is set to 1 for a single-product VRP.
#---------------------------------------------------------------------------
38,65,19417.055972686307
38,66,9314.929563033582
38,67,787.2040142782763
38,68,25737.77996772828
38,69,21956.263813507103
38,70,18174.747677385873
38,71,14393.231573630725
38,72,10611.71553684291
38,73,6830.199678251102
38,74,3048.684660945641
38,75,732.842538465481
38,76,22989.76543804285
38,77,16460.164278890326
38,78,9930.564435837607
38,79,3400.973489315428
38,80,18635.171917786527
38,81,7751.278773996741
38,82,19237.280994476812
38,83,8955.44655932036
38,84,1326.424886245933
38,85,18769.29024673284
38,86,8019.520035565718
38,87,20064.82371259605
38,88,10610.377170315607
38,89,1155.942251139766
38,90,9846.085073021108
38,91,17958.867813506433
38,92,6398.7493148146195
38,93,17710.60432676481
38,94,5902.16215858645
38,95,19163.08620230305
38,96,8807.13780486584
38,97,1548.8245420592136
38,98,12919.412385327669
38,99,20281.69801899948
38,100,11044.252850588144
38,101,1806.8205433203182
38,102,17485.16957322065
38,103,5451.2870728977405
38,104,20113.33501010928
38,105,10707.477677680765
38,106,1301.6317069142751
38,107,15464.821008439352
38,108,1410.6791169680596
38,109,18874.8730926736
38,110,8230.686155597854
38,111,2413.5164944942344
38,112,17473.75897961882
38,113,5428.410385006049
38,114,18406.884846468645
38,115,7294.719747790382
38,116,16634.798660813838
38,117,3750.642619119503
38,118,12097.57378171244
38,119,20056.263436463654
38,120,10593.41881586337
38,121,1130.5939526896236
38,122,13843.983330392457
38,123,1830.9858029253046
38,124,19827.97777163052
38,125,10136.866514914105
38,126,445.90722994583626
38,127,15633.184961690642
38,128,1747.4342413576649
38,129,19282.9384080459
38,130,9046.798090142102
38,131,1189.3790927286625
38,132,20798.19974993755
38,133,12077.252845312401
38,134,3356.3120752057675
38,135,17448.078879295103
38,136,5377.163025343098
38,137,18572.3961725586
38,138,7625.700415704307
38,139,17918.920235543264
38,140,6318.761466402597
38,141,15527.603101275678
38,142,1536.2750241389447
39,40,15794.682072480298
39,41,5119.360060363027
39,42,5556.231137170058
39,43,2591.069185940578
39,44,10612.722230328645
39,45,13494.675363342298
39,46,11193.882216233502
39,47,8893.089171579613
39,48,6592.296336654722
39,49,4291.504048783215
39,50,1990.7142047569178
39,51,310.1275917521572
39,52,2610.883994963736
39,53,4911.6750076726785
39,54,7212.467508466279
39,55,9513.260417659865
39,56,11814.053496645125
39,57,14114.846662391292
39,58,4996.657602676316
39,59,5801.6485475883355
39,60,2773.7015434393047
39,61,10247.452210241227
39,62,4203.353751620343
39,63,7388.170172254354
39,64,3578.4149589067897
39,65,5692.932439139877
39,66,4409.195255917941
39,67,14511.321550120174
39,68,12013.656832385423
39,69,8232.14101703305
39,70,4450.625851440496
39,71,669.1223519644544
39,72,3112.4120038134315
39,73,6893.926439139089
39,74,10675.442123033383
39,75,14456.958075729675
39,76,9265.643139283944
39,77,2736.050380479592
39,78,3793.574741444197
39,79,10323.170815585796
39,80,4911.051505051619
39,81,5972.856053520376
39,82,5513.159281144973
39,83,4768.686340701108
39,84,15050.519939800392
39,85,5045.168169560744
39,86,5704.610712275155
39,87,6340.700225122194
39,88,3113.750140339734
39,89,12568.195822825348
39,90,3878.0476861688426
39,91,4234.746178267433
39,92,7325.381351112458
39,93,3986.4823355969256
39,94,7821.967390396405
39,95,5438.963162797004
39,96,4916.989569269099
39,97,15272.937837676403
39,98,804.7531007152332
39,99,6557.575392420795
39,100,2679.8799697865975
39,101,11917.321478916614
39,102,3761.0482564840104
39,103,8272.841607386146
39,104,6389.212669449337
39,105,3016.6525252256124
39,106,12422.507004373827
39,107,1740.7077768582512
39,108,12313.460440698553
39,109,5150.753921465618
39,110,5493.446270568137
39,111,16137.631326981473
39,112,3749.646001504484
39,113,8295.73604037616
39,114,4682.766675839085
39,115,6429.419488194207
39,116,2910.6824786603966
39,117,9973.497218618299
39,118,1626.563373712487
39,119,6332.142506035268
39,120,3130.71570569323
39,121,12593.555266290816
39,122,120.55832671961852
39,123,15555.05135453842
39,124,6103.85842771319
39,125,3587.278011789639
39,126,13278.382794971374
39,127,1909.07359067405
39,128,11976.717361282876
39,129,5558.817297360253
39,130,4677.33500454431
39,131,14913.47379557002
39,132,7074.077863348519
39,133,1646.8885616845791
39,134,10367.824133238324
39,135,3723.9728391461827
39,136,8346.995018187834
39,137,4848.283313231562
39,138,6098.451498286127
39,139,4194.805469060157
39,140,7405.3826973494815
39,141,1803.4998744146744
39,142,12187.894652922547
40,41,20914.04087890481
40,42,10238.453295327974
40,43,18385.75092686973
40,44,5181.96012935536
40,45,29289.356916326873
40,46,26988.563609050605
40,47,24687.77030882706
40,48,22386.977017830755
40,49,20086.183739232507
40,50,17785.390477843914
40,51,15484.59724133633
40,52,13183.804042736187
40,53,10883.010906085692
40,54,8582.2178812088
40,55,6281.42509092855
40,56,3980.632942033245
40,57,1679.8440699364107
40,58,20791.336634418443
40,59,9993.038973582392
40,60,18568.38162253718
40,61,5547.231668298863
40,62,19998.035072499115
40,63,8406.512917453572
40,64,12216.267836196348
40,65,21487.61418882526
40,66,11385.487603137059
40,67,1283.3626426483397
40,68,27808.33843208404
40,69,24026.822290963966
40,70,20245.306170986878
40,71,16463.790086721558
40,72,12682.274070112913
40,73,8900.758207393403
40,74,5119.24283959056
40,75,1337.7321638179144
40,76,25060.322728965057
40,77,18530.721082231932
40,78,12001.11999396329
40,79,5471.521463539547
40,80,20705.72907305792
40,81,9821.833826866443
40,82,21307.83832842867
40,83,11026.002490693036
40,84,744.1938623165903
40,85,20839.847688224232
40,86,10090.07602507543
40,87,22135.381566126565
40,88,12680.934532236754
40,89,3226.4887814079107
40,90,11916.641392763566
40,91,20029.42527130419
40,92,8469.304794730137
40,93,19781.161904393863
40,94,7972.717847994415
40,95,21233.644072787334
40,96,10877.695013327108
40,97,521.7610825794109
40,98,14989.96890717461
40,99,22352.25563302865
40,100,13114.809742513467
40,101,3877.3664044805632
40,102,19555.727537246443
40,103,7521.84376480101
40,104,22183.893126106417
40,105,12778.035488670654
40,106,3372.1805352338883
40,107,17535.379241545095
40,108,3481.229185356208
40,109,20945.43152864412
40,110,10301.244314793075
40,111,343.0362879105681
40,112,19544.315465677482
40,113,7498.960885007524
40,114,20477.441747934037
40,115,9365.273732571082
40,116,18705.35570302884
40,117,5821.193151445346
40,118,14168.131378228032
40,119,22126.821647523564
40,120,12663.976724676115
40,121,3201.1369928621366
40,122,15914.5386135094
40,123,239.99062464597282
40,124,21898.534710071835
40,125,12207.42173405073
40,126,2516.32244065535
40,127,17703.742110551757
40,128,3817.974728219938
40,129,21353.4960432477
40,130,11117.354661599635
40,131,881.2383228737277
40,132,22868.757543809672
40,133,14147.81011911762
40,134,5426.864816901499
40,135,19518.63481154108
40,136,7447.710556066719
40,137,20642.952444779716
40,138,9696.252477124444
40,139,19989.476898966834
40,140,8389.313739481147
40,141,17598.159801153604
40,142,3606.8034085379268
41,42,10675.588007354861
41,43,2528.2913798582667
41,44,15732.080822140817
41,45,8375.320835637403
41,46,6074.529322072695
41,47,3773.7400418453162
41,48,1472.9634605037602
41,49,827.9063004824299
41,50,3128.663670422978
41,51,5429.4515300090325
41,52,7730.242654966083
41,53,10031.034798386632
41,54,12331.827390215803
41,55,14632.620218934024
41,56,16933.41318798084
41,57,19234.206246998005
41,58,122.72517240987689
41,59,10921.003729206954
41,60,2345.659626318885
41,61,15366.810041011497
41,62,916.0083292367086
41,63,12507.528230726894
41,64,8697.773777260672
41,65,573.59626447252
41,66,9528.554453240366
41,67,19630.68044006859
41,68,6894.302314039554
41,69,3112.7918430887644
41,70,668.7833929040372
41,71,4450.258296104175
41,72,8231.771138986998
41,73,12013.286093924098
41,74,15794.801643942114
41,75,19576.3174441895
41,76,4146.283211799393
41,77,2383.3255557711195
41,78,8912.92464186543
41,79,15442.526327411273
41,80,208.34400073873675
41,81,11092.210184215568
41,82,393.806957391789
41,83,9888.040426946307
41,84,20169.877043149874
41,85,74.22728798061942
41,86,10823.966363196705
41,87,1221.3440750845139
41,88,8233.10693866639
41,89,17687.55393179359
41,90,8997.401355715238
41,91,884.621086938181
41,92,12444.737928523105
41,93,1132.883613524412
41,94,12941.324578691017
41,95,319.6313586777733
41,96,10036.347137308394
41,97,20392.296122478576
41,98,5924.075288026225
41,99,1438.2203100938805
41,100,7799.233116061196
41,101,17036.67895134401
41,102,1358.3286921596798
41,103,13392.199966719993
41,104,1269.872474661672
41,105,8136.009314238917
41,106,17541.865719305057
41,107,3378.674238983276
41,108,17432.81947037552
41,109,33.18594564208782
41,110,10612.80458359179
41,111,21256.990565502325
41,112,1369.7462516770227
41,113,13415.089252129912
41,114,436.63973543479085
41,115,11548.772749968679
41,116,2208.692285843146
41,117,15092.853421846814
41,118,6745.914105946655
41,119,1212.8166920023054
41,120,8250.071194765518
41,121,17712.914114033054
41,122,4999.515700829621
41,123,20674.40634575547
41,124,984.5148541609793
41,125,8706.625336620109
41,126,18397.738727737844
41,127,3210.305762695494
41,128,17096.074422036763
41,129,439.50559686912203
41,130,9796.690356310537
41,131,20032.83164238872
41,132,1954.729301119482
41,133,6766.235927688762
41,134,15487.181848964608
41,135,1395.44551467529
41,136,13466.345975048045
41,137,271.2487280412035
41,138,11217.800240856233
41,139,924.5977655221864
41,140,12524.735783177413
41,141,3315.890739460193
41,142,17307.250846238512
42,43,8147.298959685674
42,44,5056.493418691105
42,45,19050.906133238474
42,46,16750.113080134972
42,47,14449.320120026441
42,48,12148.527305749449
42,49,9847.734739518817
42,50,7546.9426481959135
42,51,5246.151656618186
42,52,2945.3643420065855
42,53,644.6200772058028
42,54,1656.2605515306266
42,55,3957.0396787274017
42,56,6257.8292608009315
42,57,8558.620866091474
42,58,10552.883444256966
42,59,245.4256795299263
42,60,8329.928927404373
42,61,4691.222181745391
42,62,9759.582663513542
42,63,1831.9413881653973
42,64,1977.8195050226136
42,65,11249.162762996368
42,66,1147.0462519484038
42,67,8955.09322217298
42,68,17569.88745711108
42,69,13788.371766696811
42,70,10006.856459694505
42,71,6225.342234802281
42,72,2443.834115297518
42,73,1337.7196765265987
42,74,5119.217927578037
42,75,8900.731428051393
42,76,14821.869482033704
42,77,8292.267853348125
42,78,1762.6701606759566
42,79,4766.939770276325
42,80,10467.27582833789
42,81,416.6371922595656
42,82,11069.385168711806
42,83,787.5530639768727
42,84,9494.289258785375
42,85,10601.394643172911
42,86,148.39497276120684
42,87,11896.929143575842
42,88,2442.48319220995
42,89,7011.966268744432
42,90,1678.1901867583929
42,91,9790.972466962101
42,92,1769.152103162809
42,93,9542.709331315313
42,94,2265.7383917641155
42,95,10995.192025894423
42,96,639.2558458122302
42,97,9716.708600020182
42,98,4751.516511947741
42,99,12113.803109033493
42,100,2876.3589362709326
42,101,6361.091781314351
42,102,9317.27660756913
42,103,2716.6179747812666
42,104,11945.442183917181
42,105,2539.5921266715695
42,106,6866.28001640371
42,107,7296.931089114172
42,108,6757.235088081336
42,109,10706.98302438172
42,110,63.70592252202824
42,111,10581.405310948056
42,112,9305.862693834019
42,113,2739.5085069415168
42,114,10238.988867675278
42,115,873.2027393729655
42,116,8466.903142745627
42,117,4417.267496153971
42,118,3929.683969196096
42,119,11888.371750508682
42,120,2425.5405529792292
42,121,7037.329917810585
42,122,5676.088294911691
42,123,9998.820533220982
42,124,11660.081937015366
42,125,1968.9766822629033
42,126,7722.152411102515
42,127,7465.2904854912285
42,128,6420.488213963568
42,129,11115.044431638365
42,130,878.925547549342
42,131,9357.24491643181
42,132,12630.306065895562
42,133,3909.3625729825835
42,134,4811.59756641568
42,135,9280.182887424997
42,136,2790.7718869138307
42,137,10404.500092126695
42,138,542.2868223535183
42,139,9751.024581401945
42,140,1849.1611432575526
42,141,7359.708204230109
42,142,6631.66516419563
43,44,13203.790936101597
43,45,10903.607250829802
43,46,8602.8143472241
43,47,6302.021765997658
43,48,4001.2300632753468
43,49,1700.4428050526706
43,50,600.3911067788557
43,51,2901.1606751074064
43,52,5201.951276043152
43,53,7502.743560039294
43,54,9803.536342103393
43,55,12104.329338216952
43,56,14405.122445815727
43,57,16705.915618837396
43,58,2405.5902040847977
43,59,8392.71544925323
43,60,182.64408833615923
43,61,12838.520570663171
43,62,1612.2846202376818
43,63,9979.23853105582
43,64,6169.483362087686
43,65,3101.864005966479
43,66,7000.263846049903
43,67,17102.39032401878
43,68,9422.588579663325
43,69,5641.073306809114
43,70,1859.5617954729
43,71,1921.9681570634768
43,72,5703.479870179699
43,73,9484.995159172176
43,74,13266.510966214506
43,75,17048.0269465723
43,76,6674.574370291398
43,77,145.15092360430415
43,78,6384.638070488693
43,79,12914.238131848197
43,80,2319.9854207593844
43,81,8563.922333598033
43,82,2922.0913622030307
43,83,7359.752392592952
43,84,17641.588066756325
43,85,2454.1000748163483
43,86,8295.677737675376
43,87,3749.6310667315747
43,88,5704.817291049705
43,89,15159.264270562031
43,90,6469.113132258679
43,91,1643.679075530222
43,92,9916.448874507987
43,93,1395.4150581197644
43,94,10413.035216549933
43,95,2847.894380114651
43,96,7508.057239924388
43,97,17864.006333039113
43,98,3395.7900368914757
43,99,3966.5065211102
43,100,5270.944323404474
43,101,14508.389541677367
43,102,1169.9845471524209
43,103,10863.909756457595
43,104,3798.144891081016
43,105,5607.718747639767
43,106,15013.575469716892
43,107,850.3969067321166
43,108,14904.528951274093
43,109,2559.6918968715813
43,110,8084.513538527107
43,111,18728.699972293205
43,112,1158.600009060084
43,113,10886.801876076039
43,114,2091.703381467769
43,115,9020.485059144738
43,116,319.66733560093274
43,117,12564.564592085246
43,118,4217.6242379550085
43,119,3741.0762825741194
43,120,5721.780570142348
43,121,15184.623648144516
43,122,2471.245116646127
43,123,18146.118437432382
43,124,3512.791848273059
43,125,6178.338979192872
43,126,15869.450173271684
43,127,682.039724435443
43,128,14567.785112809832
43,129,2967.750065206384
43,130,7268.400936090371
43,131,17504.541947537517
43,132,4483.0097266930725
43,133,4237.946850402666
43,134,12958.891997748597
43,135,1132.9449597364073
43,136,10938.05954742979
43,137,2257.226396585804
43,138,8689.514332517712
43,139,1603.7497006132899
43,140,9996.448119270588
43,141,787.6348638555262
43,142,14778.962000829724
44,45,24107.39728276025
44,46,21806.60401642494
44,47,19505.810768674317
44,48,17205.01754696427
44,49,14904.224363354599
44,50,12603.431238711299
44,51,10302.638212539627
44,52,8001.845369781045
44,53,5701.052932497445
44,54,3400.2617237847926
44,55,1099.479456461512
44,56,1201.345243455298
44,57,3502.1287450079853
44,58,15609.376568933889
44,59,4811.079737907731
44,60,13386.42152285797
44,61,365.27740434249307
44,62,14816.075003595537
44,63,3224.55281537436
44,64,7034.307878262437
44,65,16305.65428942203
44,66,6203.527850177609
44,67,3898.5998829946907
44,68,22626.378710652116
44,69,18844.86262822745
44,70,15063.34660368909
44,71,11281.83069524512
44,72,7500.315078493299
44,73,3718.8006432677084
44,74,62.92598237791295
44,75,3844.2386296045183
44,76,19878.362669209022
44,77,13348.76116135465
44,78,6819.160902311646
44,79,289.6463615847346
44,80,15523.76902444811
44,81,4639.875248345092
44,82,16125.878235276874
44,83,5844.042994843435
44,84,4437.799576119496
44,85,15657.887574756876
44,86,4908.116441315224
44,87,16953.42148356371
44,88,7498.974416656966
44,89,1955.4744480073111
44,90,6734.681592166134
44,91,14847.465142265359
44,92,3287.345706948827
44,93,14599.201781331149
44,94,2790.758672886025
44,95,16051.68401644545
44,96,5695.735085598234
44,97,4660.21611065489
44,98,9808.009026231077
44,99,17170.295518501975
44,100,7932.849770471855
44,101,1304.605581493832
44,102,14373.767631813196
44,103,2339.886373838668
44,104,17001.933271311365
44,105,7596.076063119345
44,106,1809.7906079250074
44,107,12353.419795561389
44,108,1700.7486933093558
44,109,15763.472197829731
44,110,5119.287766150422
44,111,5524.91318333539
44,112,14362.355634479232
44,113,2317.012353391311
44,114,15295.48173015423
44,115,4183.316549022648
44,116,13523.39565199308
44,117,639.2600447202642
44,118,8986.171749692929
44,119,16944.862011474394
44,120,7482.018076575438
44,121,1980.8436865655026
44,122,10732.57967195257
44,123,4942.337512663515
44,124,16716.57468965227
44,125,7025.4629079396545
44,126,2665.6704737396503
44,127,12521.782133318571
44,128,1364.0074665710158
44,129,16171.536049167851
44,130,5935.395509139447
44,131,4300.754168445839
44,132,17686.79758207882
44,133,8965.850514407635
44,134,244.97589522162247
44,135,14336.67533256511
44,136,2265.771080631214
44,137,15460.992740230206
44,138,4514.2984825834865
44,139,14807.517006265405
44,140,3207.360319141275
44,141,12416.19995365008
44,142,1575.189498229411
45,46,2300.7933451145477
45,47,4601.586690229097
45,48,6902.380035343644
45,49,9203.17338045819
45,50,11503.96672557274
45,51,13804.760070687287
45,52,16105.553415801834
45,53,18406.34676091638
45,54,20707.14010603093
45,55,23007.93345114548
45,56,25308.726796260027
45,57,27609.520141374574
45,58,8498.0279781393
45,59,19296.32266151497
45,60,10720.978231440113
45,61,23742.127344811386
45,62,9291.324290682673
45,63,20882.845228002538
45,64,17073.089561431625
45,65,7801.74348950061
45,66,17903.869563678065
45,67,28005.99608134667
45,68,1481.0190752108722
45,69,5262.534787739694
45,70,9044.050906004344
45,71,12825.567071120911
45,72,16607.083251084143
45,73,20388.59943763312
45,74,24170.115627676732
45,75,27951.63181979664
45,76,4229.055653788588
45,77,10758.645399998539
45,78,17288.244523300113
45,79,23817.845311580153
45,80,8583.637421058447
45,81,19467.52939942085
45,82,7981.527030586041
45,83,18263.359444570324
45,84,28545.195034345128
45,85,8449.51575420142
45,86,19199.28484066253
45,87,7153.9789042339
45,88,16608.424048399324
45,89,26062.870722418356
45,90,17372.71993710217
45,91,9259.936859645826
45,92,20820.055728302454
45,93,9508.199038793078
45,94,21316.64190460943
45,95,8055.715593048867
45,96,18411.663462619596
45,97,28767.612463265352
45,98,14299.39439041265
45,99,6937.107366095144
45,100,16174.550499231738
45,101,25411.996026480625
45,102,9733.631243785532
45,103,21767.515171018753
45,104,7105.465759209927
45,105,16511.322875625014
45,106,25917.180719442455
45,107,11753.979123159068
45,108,25808.133505206566
45,109,8343.927418705358
45,110,18988.115566142777
45,111,29632.304123837446
45,112,9745.055339090573
45,113,21790.408459596078
45,114,8811.926389282145
45,115,19924.091519048274
45,116,10584.00830513677
45,117,23468.171223694015
45,118,15121.2277557091
45,119,7162.537814999975
45,120,16625.382582808183
45,121,26088.228100050983
45,122,13374.834116027057
45,123,29049.72531593948
45,124,7390.83617725249
45,125,17081.944021103147
45,126,26773.05686635049
45,127,11585.620315695209
45,128,25471.391302904005
45,129,7935.866136368585
45,130,18172.00604068585
45,131,28408.147786474896
45,132,6420.604750333703
45,133,15141.550099403836
45,134,23862.497448313457
45,135,9770.742007834337
45,136,21841.665318416857
45,137,8646.42384471576
45,138,19593.119444486165
45,139,9299.892776469684
45,140,20900.054084972893
45,141,11691.20557231262
45,142,25682.56830255791
46,47,2300.7933451145486
46,48,4601.5866902290945
46,49,6902.380035343644
46,50,9203.17338045819
46,51,11503.966725572738
46,52,13804.760070687287
46,53,16105.553415801836
46,54,18406.34676091638
46,55,20707.140106030933
46,56,23007.93345114548
46,57,25308.726796260027
46,58,6197.237297989336
46,59,16995.529744355543
46,60,8420.185714658579
46,61,21441.334146585934
46,62,6990.531831152357
46,63,18582.05203111737
46,64,14772.296334910565
46,65,5500.950600073624
46,66,15603.076288570184
46,67,25705.202763398047
46,68,819.7761649606628
46,69,2961.741590241845
46,70,6743.257598616153
46,71,10524.77374305102
46,72,14306.28991565365
46,73,18087.806098757417
46,74,21869.322286914936
46,75,25650.838477891084
46,76,1928.2867138818028
46,77,8457.854242021798
46,78,14987.451946280837
46,79,21517.052354802374
46,80,6282.847232996333
46,81,17166.736563767136
46,82,5680.736856990387
46,83,15962.566592713947
46,84,26244.40188118051
46,85,6148.72471192985
46,86,16898.49186431154
46,87,4853.187315218241
46,88,14307.630959867467
46,89,23762.077475754064
46,90,15071.927070879596
46,91,6959.145121200121
46,92,18519.262651712812
46,93,7207.406919122035
46,94,19015.848766669238
46,95,5754.923364583054
46,96,16110.87029202622
46,97,26466.819186142297
46,98,11998.60196388444
46,99,4636.3168824321065
46,100,13873.757564237541
46,101,23111.202838068708
46,102,7432.838407495546
46,103,19466.721912779427
46,104,4804.6732565204975
46,105,14210.529653083659
46,106,23616.387421315845
46,107,9453.185954052939
46,108,23507.34019232767
46,109,6043.134461440817
46,110,16687.322282748533
46,111,27331.510802870136
46,112,7444.265498540724
46,113,19489.61571312921
46,114,6511.136432663888
46,115,17623.29872762623
46,116,8283.216600266773
46,117,21167.378168054656
46,118,12820.43465389432
46,119,4861.745328823639
46,120,14324.589363287127
46,121,23787.43480313441
46,122,11074.043038876101
46,123,26748.93240312174
46,124,5090.048336477687
46,125,14781.151496103379
46,126,24472.263837280305
46,127,9284.828040016086
46,128,23170.598152710056
46,129,5635.074643447308
46,130,15871.21298275987
46,131,26107.354553040073
46,132,4119.8140581394455
46,133,12840.757115213915
46,134,21561.70423958764
46,135,7469.953470033902
46,136,19540.8727953894
46,137,6345.636244562155
46,138,17292.327029710654
46,139,6999.102842380571
46,140,18599.261311023725
46,141,9390.413788511203
46,142,23381.775242885436
47,48,2300.7933451145464
47,49,4601.5866902290945
47,50,6902.380035343644
47,51,9203.173380458189
47,52,11503.966725572738
47,53,13804.760070687289
47,54,16105.553415801834
47,55,18406.34676091639
47,56,20707.140106030933
47,57,23007.93345114548
47,58,3896.4497650795893
47,59,14694.736961208211
47,60,6119.393820756664
47,61,19140.54098367416
47,62,4689.740240559765
47,63,16281.258876126405
47,64,12471.503152146715
47,65,3200.15836589103
47,66,13302.283037679332
47,67,23404.40945079057
47,68,3120.568610683563
47,69,660.9494204649063
47,70,4442.464330305617
47,71,8223.980424518175
47,72,12005.496583934957
47,73,15787.01276170021
47,74,19568.528947176696
47,75,23350.045136617926
47,76,372.78360059386836
47,77,6157.064718639018
47,78,12686.659647857867
47,79,19216.259491016943
47,80,3982.060693157657
47,81,14865.943885811304
47,82,3379.951001214248
47,83,13661.773906997782
47,84,23943.60876490566
47,85,3847.936423531765
47,86,14597.699004204713
47,87,2552.3988921823343
47,88,12006.837969670196
47,89,21461.284250198823
47,90,12771.134377207294
47,91,4658.35496984357
47,92,16218.469651310419
47,93,4906.615948712265
47,94,16715.055685763295
47,95,3454.1326237138023
47,96,13810.077179584167
47,97,24166.02592196588
47,98,9697.809973223084
47,99,2335.532036552958
47,100,11572.964792313418
47,101,20810.409684306796
47,102,5132.046027436886
47,103,17165.928677828317
47,104,2503.882302023927
47,105,11909.736477901131
47,106,21315.594133332943
47,107,7152.392898184151
47,108,21206.54688644355
47,109,3742.341981076944
47,110,14386.529019095758
47,111,25030.717486341993
47,112,5143.478793330117
47,113,17188.82312692513
47,114,4210.350179408569
47,115,15322.50610248663
47,116,5982.426157046382
47,117,18866.585183018695
47,118,10519.641658505683
47,119,2560.95438600908
47,120,12023.796191831538
47,121,21486.64151653993
47,122,8773.253151275529
47,123,24448.139571670148
47,124,2789.2695764699984
47,125,12480.35927348502
47,126,22171.47087380366
47,127,6984.0364689579865
47,128,20869.80504549417
47,129,3334.285706704023
47,130,13570.42002221651
47,131,23806.561341191908
47,132,1819.0300770261827
47,133,10539.964288598138
47,134,19260.911063446187
47,135,5169.16921169459
47,136,17240.08049178693
47,137,4044.855180099688
47,138,14991.53490049862
47,139,4698.316249088957
47,140,16298.46869833306
47,141,7089.623018094533
47,142,21080.98224551965
48,49,2300.7933451145486
48,50,4601.586690229097
48,51,6902.380035343644
48,52,9203.17338045819
48,53,11503.966725572742
48,54,13804.760070687289
48,55,16105.553415801838
48,56,18406.34676091639
48,57,20707.140106030933
48,58,1595.678993354927
48,59,12393.944386706366
48,60,3818.60367563015
48,61,16839.747870550644
48,62,2388.9520295191387
48,63,13980.465783713476
48,64,10170.710042836034
48,65,899.371815747595
48,66,11001.48982619937
48,67,21103.616145271175
48,68,5421.361819799176
48,69,1639.8460474399044
48,70,2141.6712270159046
48,71,5923.187126636036
48,72,9704.703258568052
48,73,13486.219427392221
48,74,17267.73560887116
48,75,21049.251796184533
48,76,2673.377191616842
48,77,3856.279755616725
48,78,10385.867813184399
48,79,16915.466758169518
48,80,1681.2927789827672
48,81,12565.151452181082
48,82,1079.1970796365995
48,83,11360.981488360516
48,84,21642.815697285554
48,85,1547.1631749220362
48,86,12296.906325591084
48,87,251.7004705572926
48,88,9706.045147737392
48,89,19160.49105335696
48,90,10470.341969835821
48,91,2357.571052175504
48,92,13917.676764879832
48,93,2605.829171752004
48,94,14414.262689202893
48,95,1153.352273171927
48,96,11509.28416016811
48,97,21865.23267482307
48,98,7397.018825148785
48,99,35.855084049969946
48,100,9272.172304851778
48,101,18509.616578116136
48,102,2831.255215865803
48,103,14865.135476978923
48,104,203.1455062284004
48,105,9608.943384096641
48,106,19014.800859175914
48,107,4851.600116655659
48,108,18905.753590107972
48,109,1441.5522610904584
48,110,12085.73578645917
48,111,22729.92417560107
48,112,2842.7028363788386
48,113,14888.030775284768
48,114,1909.581015713999
48,115,13021.713731770276
48,116,3681.639340828658
48,117,16565.792298004068
48,118,8218.848858922329
48,119,260.2059298836063
48,120,9723.003102563185
48,121,19185.848243981065
48,122,6472.465721786295
48,123,22147.34684694305
48,124,488.62818851327336
48,125,10179.567558281378
48,126,19870.677998705472
48,127,4683.246641022459
48,128,18569.011997231948
48,129,1033.5163977825775
48,130,11269.627218700303
48,131,21505.768157858725
48,132,481.84333808318183
48,133,8239.171751564483
48,134,16960.11793315019
48,135,2868.399530685677
48,136,14939.288508990034
48,137,1744.1065166739274
48,138,12690.743212165371
48,139,2397.5426145396596
48,140,13997.676326418896
48,141,4788.83472170184
48,142,18780.18933336046
49,50,2300.7933451145486
49,51,4601.5866902290945
49,52,6902.380035343644
49,53,9203.173380458195
49,54,11503.96672557274
49,55,13804.76007068729
49,56,16105.553415801836
49,57,18406.34676091638
49,58,705.2390812528567
49,59,10093.152163535853
49,60,1517.8232319358206
49,61,14538.95483085241
49,62,88.43137796292751
49,63,11679.672790860557
49,64,7869.9170714012425
49,65,1401.4370456737186
49,66,8700.696685395482
49,67,18802.822849441833
49,68,7722.155109955752
49,69,3940.639036506953
49,70,159.12886936268694
49,71,3622.3938887540044
49,72,7403.909945474454
49,73,11185.426097529958
49,74,14966.942272659053
49,75,18748.45845690008
49,76,4974.155570374671
49,77,1555.51958891432
49,78,8085.076838171733
49,79,14614.674218100925
49,80,619.6640115213424
49,81,10264.35942717581
49,82,1221.7053395274597
49,83,9060.189540272431
49,84,19342.02269568308
49,85,753.7327735835912
49,86,9996.113953792817
49,87,2049.211112304121
49,88,7405.2526509070585
49,89,16859.697896983776
49,90,8169.550090658102
49,91,57.545989367744916
49,92,11616.884060139426
49,93,305.14145964892657
49,94,12113.469825048975
49,95,1147.4801888069696
49,96,9208.491303507239
49,97,19564.43945072336
49,98,5096.229660868185
49,99,2266.089432080303
49,100,6971.380383499485
49,101,16208.823539754514
49,102,530.4863813998265
49,103,12564.342328965444
49,104,2097.7153393298436
49,105,7308.150448529851
49,106,16714.00760455442
49,107,2550.8083518206718
49,108,16604.960307290075
49,109,859.2568727836228
49,110,9784.942606717841
49,111,20429.130872602673
49,112,542.0745044020405
49,113,12587.238786834196
49,114,391.47249169210323
49,115,10720.921779280725
49,116,1380.874281463947
49,117,14264.999561407918
49,118,5918.05648351689
49,119,2040.64375100624
49,120,7422.210171913133
49,121,16885.054991195382
